Year,Rank,Title,tt_id,rl_id,release_date,company,mpaa,genres,runtime,director,actors,budget,bo_opening,bo_gross,imdb_score
2004,59,Saw,tt0387564,rl2289010177,2004-10-29,Lionsgate,R,"Horror,Mystery",103,James Wan,"Cary Elwes,Leigh Whannell,Danny Glover,Ken Leung",1.2,18.276468,55.185045,7.6
2004,61,King Arthur,tt0349683,rl1365018113,2004-07-07,Walt Disney Studios,PG-13,"Action,Adventure,Drama,History,War",126,Antoine Fuqua,"Clive Owen,Stephen Dillane,Keira Knightley,Ioan Gruffudd",120.0,15.193907,51.882244,6.3
2004,62,A Cinderella Story,tt0356470,rl4249585153,2004-07-16,Warner Bros.,PG,"Comedy,Family,Romance",95,Mark Rosman,"Hilary Duff,Chad Michael Murray,Jennifer Coolidge,Dan Byrd",19.0,13.62335,51.438175,5.9
2004,63,Resident Evil: Apocalypse,tt0318627,rl2171438593,2004-09-10,Screen Gems,R,"Action,Horror,Sci-Fi,Thriller",94,Alexander Witt,"Milla Jovovich,Sienna Guillory,Eric Mabius,Oded Fehr",45.0,23.036273,51.201453,6.2
2004,64,Home on the Range,tt0299172,rl3411641857,2004-04-02,Walt Disney Studios,PG,"Adventure,Animation,Comedy,Family,Music,Western",76,Will Finn,"Judi Dench,Cuba Gooding Jr.,Jennifer Tilly,Randy Quaid",110.0,13.880771,50.030461,5.4
2004,65,Secret Window,tt0363988,rl275678721,2004-03-12,Sony Pictures Releasing,PG-13,"Drama,Mystery,Thriller",96,David Koepp,"Johnny Depp,Maria Bello,John Turturro,Timothy Hutton",40.0,18.237568,48.0229,6.6
2004,66,Walking Tall,tt0351977,rl3682174465,2004-04-02,Metro-Goldwyn-Mayer (MGM),PG-13,"Action,Crime",86,Kevin Bray,"Dwayne Johnson,Ashley Scott,Johnny Knoxville,Michael Bowen",46.0,15.501114,46.437717,6.3
2004,67,Blade: Trinity,tt0359013,rl2168948225,2004-12-08,New Line Cinema,R,"Action,Adventure,Fantasy,Horror,Sci-Fi",113,David S. Goyer,"Wesley Snipes,Kris Kristofferson,Parker Posey,Ryan Reynolds",65.0,16.1,52.411906,5.9
2004,68,Napoleon Dynamite,tt0374900,rl2556724737,2004-06-11,Fox Searchlight Pictures,PG,Comedy,96,Jared Hess,"Jon Heder,Efren Ramirez,Jon Gries,Aaron Ruell",0.4,0.116666,44.540956,6.9
2004,69,Exorcist: The Beginning,tt0204313,rl1515226625,2004-08-20,Warner Bros.,R,"Horror,Mystery,Thriller",114,Renny Harlin,"Stellan Skarsgård,Izabella Scorupco,James D'Arcy,Remy Sweeney",80.0,18.054001,41.821986,5.1
2004,70,You Got Served,tt0365957,rl2491057665,2004-01-30,Screen Gems,PG-13,"Drama,Music",95,Chris Stokes,"Omarion,Jarell Houston,Raz B,Lil' Fizz",8.0,16.123105,40.36381,3.9
2004,71,Catwoman,tt0327554,rl2236122625,2004-07-23,Warner Bros.,PG-13,"Action,Crime,Fantasy",104,Pitof,"Halle Berry,Sharon Stone,Benjamin Bratt,Lambert Wilson",100.0,16.728411,40.202379,3.4
2004,72,The Ladykillers,tt0335245,rl778012161,2004-03-26,Walt Disney Studios,R,"Comedy,Crime,Thriller",104,Ethan Coen,"Tom Hanks,Marlon Wayans,Irma P. Hall,J.K. Simmons",35.0,12.634563,39.799191,6.2
2004,73,Bridget Jones: The Edge of Reason,tt0317198,rl357139969,2004-11-12,Universal Pictures,R,"Comedy,Drama,Romance",108,Beeban Kidron,"Renée Zellweger,Colin Firth,Hugh Grant,Gemma Jones",40.0,8.684055,40.226215,6.0
2004,74,Sky Captain and the World of Tomorrow,tt0346156,rl4000417281,2004-09-17,Paramount Pictures,PG,"Action,Adventure,Mystery,Sci-Fi,Thriller",106,Kerry Conran,"Gwyneth Paltrow,Jude Law,Angelina Jolie,Giovanni Ribisi",70.0,15.580278,37.762677,6.0
2004,75,Raising Helen,tt0350028,rl3798631937,2004-05-28,Walt Disney Studios,PG-13,"Comedy,Drama,Romance",119,Garry Marshall,"Kate Hudson,John Corbett,Joan Cusack,Hayden Panettiere",50.0,10.985597,37.486512,6.0
2004,78,Eternal Sunshine of the Spotless Mind,tt0338013,rl810583553,2004-03-19,Focus Features,R,"Drama,Romance,Sci-Fi",108,Michel Gondry,"Jim Carrey,Kate Winslet,Tom Wilkinson,Gerry Robert Byrne",20.0,8.175198,34.400301,8.3
2004,80,Alexander,tt0346491,rl3812656641,2004-11-24,Warner Bros.,R,"Action,Biography,Drama,History,War",175,Oliver Stone,"Colin Farrell,Anthony Hopkins,Rosario Dawson,Angelina Jolie",155.0,13.687087,34.297191,5.6
