tt_id,movie_title,release_date,trailer_id,trailer_publishTime,trailer_title,viewCount,commentCount,likeCount,dislikeCount,comment_disabled
tt4073790,The Darkest Minds,2018-08-03,tN8o_E_f9FQ,2018-03-28T13:00:07Z,The Darkest Minds | Official Trailer [HD] | 20th Century FOX,22801001.0,11660.0,95866.0,7994.0,False
tt4073790,The Darkest Minds,2018-08-03,olb97DDMitk,2018-03-28T14:26:55Z,The Darkest Minds Trailer #1 (2018) | Movieclips Trailers,2351461.0,2056.0,46603.0,1340.0,False
tt4575576,Christopher Robin,2018-08-03,uQq3aFSijRg,2017-08-03T20:02:59Z,Goodbye Christopher Robin Trailer #1 (2017) | Movieclips Trailers,2221321.0,1206.0,24040.0,490.0,False
tt4575576,Christopher Robin,2018-08-03,425M4M3Opkk,2018-03-06T17:00:01Z,Christopher Robin Official Teaser Trailer,9053545.0,17657.0,151450.0,6150.0,False
tt4575576,Christopher Robin,2018-08-03,0URpDxIjZrQ,2018-05-25T19:00:02Z,Christopher Robin Official Trailer,13192210.0,21197.0,214392.0,5738.0,False
tt6663582,The Spy Who Dumped Me,2018-08-03,kjaHhduqS5o,2018-03-21T17:25:17Z,The Spy Who Dumped Me Trailer #1 (2018) | Movieclips Trailers,3919993.0,2056.0,28988.0,5734.0,False
tt6663582,The Spy Who Dumped Me,2018-08-03,OZsYiWBgFOk,2018-03-21T18:50:14Z,"The Spy Who Dumped Me (2018 Movie) Teaser Trailer – Mila Kunis, Kate McKinnon, Sam Heughan",6535420.0,1551.0,15348.0,3069.0,False
tt6663582,The Spy Who Dumped Me,2018-08-03,CXkUaaVrB_s,2018-05-10T18:49:56Z,"The Spy Who Dumped Me (2018 Movie) Official Trailer - Mila Kunis, Kate McKinnon, Sam Heughan",10003420.0,1213.0,22846.0,1208.0,False
tt4779682,The Meg,2018-08-10,bsLk0NPRFAc,2018-04-10T01:00:12Z,THE MEG - Official Trailer #1 [HD],25477082.0,13046.0,68469.0,5476.0,False
tt4779682,The Meg,2018-08-10,udm5jUA-2bs,2018-04-10T03:55:04Z,"The Meg Official Trailer #1 (2018) Jason Statham, Ruby Rose Megalodon Shark Movie HD",46603642.0,25972.0,287375.0,13543.0,False
tt4779682,The Meg,2018-08-10,4Mrfh6dZOFc,2018-06-19T15:21:42Z,"THE MEG International Trailer 2 (2018) Jason Statham, Ruby Rose Megalodon Shark Movie HD",4885010.0,855.0,11769.0,1772.0,False
tt5690360,Slender Man,2018-08-10,ySy8mcceTno,2018-01-03T16:00:17Z,SLENDER MAN - Official Trailer (HD),21325235.0,43394.0,213076.0,41607.0,False
tt5690360,Slender Man,2018-08-10,eRV-c3hs3vw,2018-07-26T07:00:04Z,SLENDER MAN - Official Trailer 2 (HD),8031557.0,8455.0,47461.0,4827.0,False
tt5690360,Slender Man,2018-08-10,nxgSXM8NUls,2018-07-26T07:06:19Z,SLENDER MAN Trailer 2 (2018),6234936.0,10480.0,59752.0,5708.0,False
tt7349662,BlacKkKlansman,2018-08-10,pFc6I0rgmgY,2018-05-14T18:59:59Z,BLACKkKLANSMAN - Official Trailer [HD] - In Theaters August 10,18411929.0,10167.0,60225.0,6852.0,False
tt7349662,BlacKkKlansman,2018-08-10,fQNZhs0QKq0,2018-05-14T19:22:27Z,BlacKkKlansman Trailer #1 (2018) | Movieclips Trailers,8209747.0,9010.0,96175.0,6949.0,False
tt3104988,Crazy Rich Asians,2018-08-15,14ZHRBfpeNg,2018-04-23T13:00:01Z,CRAZY RICH ASIANS | Official Trailer | 2018 [HD],3011139.0,705.0,9564.0,507.0,False
tt3104988,Crazy Rich Asians,2018-08-15,ZQ-YX-5bAs0,2018-04-23T16:00:13Z,CRAZY RICH ASIANS - Official Trailer,26744391.0,16502.0,189011.0,9631.0,False
tt4244998,Alpha,2018-08-17,uIxnTi4GmCo,2017-07-18T16:00:11Z,ALPHA - Official Trailer (HD),24718130.0,7863.0,157687.0,5101.0,False
tt4244998,Alpha,2018-08-17,SlL_6bDSd8E,2018-06-14T16:04:25Z,ALPHA - Official Trailer #2 (HD),6944716.0,1743.0,35198.0,1554.0,False
tt4560436,Mile 22,2018-08-17,3CVV8X01824,2018-05-15T13:59:54Z,"Mile 22 | Official Trailer | Own It Now on Digital HD, Blu-Ray &amp; DVD",6723415.0,716.0,6109.0,498.0,False
tt4560436,Mile 22,2018-08-17,eJU6S5KOsNI,2018-05-15T14:00:02Z,Mile 22 Trailer #1 (2018) | Movieclips Trailers,11048449.0,4770.0,53676.0,2560.0,False
tt4560436,Mile 22,2018-08-17,jSEY-y5ZByw,2018-05-15T15:26:41Z,"MILE 22 Official Trailer (2018) Mark Wahlberg, Iko Uwais, CL",9668022.0,9133.0,75115.0,2418.0,False
tt1308728,The Happytime Murders,2018-08-24,-eks8LG72uo,2018-05-18T14:00:24Z,"The Happytime Murders | Official Restricted Trailer | Own It Now on Digital HD, Blu-Ray &amp; DVD",4532017.0,3914.0,27566.0,5500.0,False
tt1308728,The Happytime Murders,2018-08-24,XF9Lyb5UJHo,2018-05-18T14:16:45Z,THE HAPPYTIME MURDERS Official Trailer (2018),3096592.0,2456.0,21659.0,2570.0,False
tt1308728,The Happytime Murders,2018-08-24,hpZYwh8G4ac,2018-07-29T11:44:11Z,THE HAPPYTIME MURDERS Official Trailer (2018) Bad Muppets Movie HD,580978.0,633.0,5798.0,498.0,False
tt7668870,Searching,2018-08-24,3Ro9ebQxEOY,2018-05-10T17:00:31Z,SEARCHING - Official Trailer (HD),8690627.0,5734.0,59588.0,2354.0,False
tt7668870,Searching,2018-08-24,2iULdbcMqC8,2018-05-10T17:49:37Z,Searching Trailer #1 (2018) | Movieclips Trailers,1452083.0,1064.0,10852.0,573.0,False
tt5208252,Operation Finale,2018-08-29,07Y4_6PD0Z4,2018-06-05T13:01:15Z,OPERATION FINALE | Official Trailer | MGM,6218850.0,413.0,5634.0,1345.0,False
tt5208252,Operation Finale,2018-08-29,iGBNA7l9K8E,2018-06-05T15:00:26Z,OPERATION FINALE Official Trailer (2018) Oscar Isaac,1528472.0,1688.0,7736.0,1397.0,False
tt5814060,The Nun,2018-09-07,pzD9zGcUNrw,2018-06-13T12:00:24Z,THE NUN - Official Teaser Trailer [HD],44441639.0,25617.0,331162.0,14849.0,False
tt5814060,The Nun,2018-09-07,EQRFgGwGeok,2018-06-13T12:11:50Z,THE NUN Official Trailer (2018) Horror Movie HD,17554066.0,4933.0,80937.0,5297.0,False
tt5814060,The Nun,2018-09-07,RFgMi8my_uY,2018-06-24T22:53:37Z,Bulldog’s Reaction To The Nun Trailer,20048203.0,10588.0,279501.0,14081.0,False
tt6850820,Peppermint,2018-09-07,eeBMQpzoEXQ,2018-05-31T17:00:06Z,Peppermint Trailer #1 (2018) | Movieclips Trailers,7436495.0,5199.0,50580.0,2398.0,False
tt6850820,Peppermint,2018-09-07,_D98X6ST5y4,2018-05-31T17:35:24Z,PEPPERMINT Official Trailer (2018) Jennifer Garner,1909303.0,1353.0,36256.0,451.0,False
tt6850820,Peppermint,2018-09-07,sdL70wkf_H0,2018-05-31T18:00:08Z,"Peppermint | Official Trailer | Own It Now on Digital HD, Blu-Ray &amp; DVD",6847404.0,715.0,5905.0,398.0,False
tt3829266,The Predator,2018-09-14,VPI9E-wNK8s,2018-05-10T13:00:39Z,The Predator | Teaser Trailer [HD] | 20th Century FOX,6214070.0,9593.0,46081.0,9535.0,False
tt3829266,The Predator,2018-09-14,WaG1KZqrLvM,2018-06-26T13:00:33Z,The Predator | Official Trailer [HD] | 20th Century FOX,12979924.0,13581.0,96050.0,8096.0,False
tt3829266,The Predator,2018-09-14,12-wsx1fjcg,2018-06-26T13:03:27Z,THE PREDATOR Trailer 2 (2018),6771103.0,6458.0,45537.0,3159.0,False
tt4537896,White Boy Rick,2018-09-14,qns48PtK2io,2018-06-04T20:00:23Z,WHITE BOY RICK - Official Trailer (HD),5427392.0,2481.0,24724.0,1765.0,False
tt7040874,A Simple Favor,2018-09-14,BXLWzAfE0jk,2018-05-24T14:49:23Z,"A Simple Favor (2018 Movie) Teaser Trailer #2 “Tell Me Your Secret” – Anna Kendrick, Blake Lively",2191273.0,298.0,2399.0,244.0,False
tt7040874,A Simple Favor,2018-09-14,rAqMlh0b2HU,2018-07-13T12:45:00Z,"A Simple Favor (2018 Movie) Official Trailer – Anna Kendrick, Blake Lively, Henry Golding",14913511.0,3470.0,64333.0,1747.0,False
tt7040874,A Simple Favor,2018-09-14,_cVlSAD2mRU,2018-07-13T13:45:12Z,A Simple Favor Trailer #1 (2018) | Movieclips Trailers,2955409.0,656.0,22946.0,715.0,False
tt2119543,The House with a Clock in Its Walls,2018-09-21,oQGA42-U0Ro,2018-03-27T14:59:58Z,The House with a Clock in Its Walls - Official Trailer 1,6227879.0,1724.0,30530.0,1746.0,False
tt2119543,The House with a Clock in Its Walls,2018-09-21,GeF_5qo00Uw,2018-03-27T15:35:00Z,The House with a Clock in its Walls Trailer #1 (2018) | Movieclips Trailers,2168843.0,1703.0,20534.0,1303.0,False
tt2119543,The House with a Clock in Its Walls,2018-09-21,uIlx5-aGq_A,2018-06-28T14:59:17Z,The House with a Clock in Its Walls - Official Trailer 2,6595343.0,3126.0,55467.0,2562.0,False
tt1999890,Hell Fest,2018-09-28,ZAjBp6pGQE8,2018-07-18T08:52:35Z,HELL FEST Official Trailer (2018) Thriller Movie HD,125193.0,78.0,519.0,55.0,False
tt1999890,Hell Fest,2018-09-28,j9TH2xV4wCU,2018-08-22T16:05:09Z,HELL FEST Official Trailer (2018) Horror Movie HD,242403.0,115.0,1092.0,111.0,False
tt1999890,Hell Fest,2018-09-28,lhYNuSxjZeA,2018-08-28T07:39:21Z,Hell Fest: Park hrůzy (2018) CZ HD trailer,117765.0,42.0,1479.0,31.0,False
tt6182908,Smallfoot,2018-09-28,34cHO5_LX9g,2018-04-25T00:38:43Z,SMALLFOOT - Official Trailer 1,5250742.0,3.0,14402.0,1381.0,True
tt6182908,Smallfoot,2018-09-28,rGFJHElc5VU,2018-04-25T01:07:25Z,SMALLFOOT Trailer 2 (2018),3194370.0,924.0,17298.0,857.0,False
tt6182908,Smallfoot,2018-09-28,uBw6EvIxIS8,2018-08-02T16:00:21Z,SMALLFOOT - Official Final Trailer [HD],7189027.0,1.0,19480.0,1545.0,True
tt1270797,Venom,2018-10-05,dzxFdtWmjto,2018-02-08T14:00:04Z,VENOM - Official Teaser Trailer (HD),21208528.0,34484.0,239398.0,27317.0,False
tt1270797,Venom,2018-10-05,u9Mv98Gr5pY,2018-04-24T03:45:03Z,VENOM - Official Trailer (HD),80787085.0,128321.0,1411363.0,52036.0,False
tt1270797,Venom,2018-10-05,xLCn88bfW1o,2018-07-31T13:00:12Z,VENOM - Official Trailer 2 (HD),70574691.0,89473.0,818071.0,32784.0,False
tt1517451,A Star Is Born,2018-10-05,nSbzyEJ8X9E,2018-06-06T16:00:23Z,A STAR IS BORN - Official Trailer 1,32662695.0,20166.0,223541.0,6269.0,False
tt5580266,The Hate U Give,2018-10-05,3MM8OkVT0hw,2018-06-25T00:20:04Z,The Hate U Give | Official Trailer [HD] | 20th Century FOX,20257911.0,21940.0,237892.0,9328.0,False
tt1213641,First Man,2018-10-12,PSoRx87OO6k,2018-06-12T21:36:28Z,First Man - Official Trailer (HD),7668051.0,6045.0,28609.0,2327.0,False
tt1213641,First Man,2018-10-12,w4GtJB5WAlQ,2018-08-29T15:00:03Z,First Man - Official Trailer #2 [HD],11212128.0,8060.0,45515.0,3516.0,False
tt5664636,Goosebumps 2: Haunted Halloween,2018-10-12,iUm2FikfDps,2018-07-11T13:24:53Z,Goosebumps 2: Haunted Halloween Trailer #1 (2018) | Movieclips Trailers,3867651.0,3534.0,33304.0,2342.0,False
tt5664636,Goosebumps 2: Haunted Halloween,2018-10-12,6EbOgr4aTvM,2018-09-10T15:44:25Z,GOOSEBUMPS 2 Official Trailer #3 (NEW 2018) Haunted Halloween Horror Comedy Movie HD,403842.0,292.0,4367.0,193.0,False
tt5664636,Goosebumps 2: Haunted Halloween,2018-10-12,l1cXD1BbE5I,2018-09-20T21:41:20Z,Goosebumps 2: Haunted Halloween Trailer (2018) | &#39;Gummy Bear&#39; | Movieclips Trailers,1682649.0,509.0,8958.0,886.0,False
tt6628394,Bad Times at the El Royale,2018-10-12,y7wzBVARwaU,2018-08-28T15:32:39Z,Bad Times at the El Royale | Official Trailer [HD] | 20th Century FOX,25082309.0,2148.0,29318.0,1268.0,False
tt1502407,Halloween,2018-10-19,ek1ePFp-nBI,2018-06-08T14:00:03Z,Halloween - Official Trailer (HD),33271656.0,51456.0,334579.0,12794.0,False
tt1502407,Halloween,2018-10-19,aMCLVSlk1Tk,2018-06-08T14:15:22Z,Halloween Trailer #1 (2018) | Movieclips Trailers,4336799.0,5119.0,42173.0,1406.0,False
tt1502407,Halloween,2018-10-19,x_-x4Dwz-rU,2018-09-05T15:00:14Z,Halloween - New Trailer [HD],9324621.0,17810.0,126086.0,5410.0,False
tt1846589,Hunter Killer,2018-10-26,mnP_z3qXDCQ,2018-07-26T16:00:50Z,"Hunter Killer (2018 Movie) Official Trailer – Gerard Butler, Gary Oldman, Common",10643777.0,4029.0,29758.0,3239.0,False
tt1846589,Hunter Killer,2018-10-26,QAhcDHRZOak,2018-07-26T16:05:24Z,HUNTER KILLER Trailer (2018),4786267.0,3453.0,19033.0,2340.0,False
tt1846589,Hunter Killer,2018-10-26,7PGdkzfbylI,2018-09-13T17:03:23Z,"Hunter Killer (2018 Movie) Final Trailer – Gerard Butler, Gary Oldman, Common",1932169.0,155.0,1820.0,378.0,False
tt1727824,Bohemian Rhapsody,2018-11-02,6S9c5nnDd_s,2018-05-15T13:01:12Z,Bohemian Rhapsody | Teaser Trailer [HD] | 20th Century FOX,19582449.0,21231.0,393982.0,7667.0,False
tt1727824,Bohemian Rhapsody,2018-11-02,mP0VHJYFOAU,2018-07-17T13:00:41Z,Bohemian Rhapsody | Official Trailer [HD] | 20th Century FOX,36216939.0,19401.0,327922.0,5908.0,False
tt5523010,The Nutcracker and the Four Realms,2018-11-02,2ktuvx9hrMw,2017-12-19T13:16:10Z,Disney&#39;s The Nutcracker and the Four Realms - Teaser Trailer,8120078.0,7810.0,89185.0,4875.0,False
tt5523010,The Nutcracker and the Four Realms,2018-11-02,a2vmAttpgrg,2018-08-08T07:15:56Z,The Nutcracker and The Four Realms - Official Trailer #2,5730043.0,3417.0,89399.0,2237.0,False
tt5523010,The Nutcracker and the Four Realms,2018-11-02,BXfxLIuNJvw,2018-09-04T16:02:37Z,Disney&#39;s The Nutcracker and the Four Realms - Final Trailer,5342306.0,4934.0,38711.0,3293.0,False
tt8097306,Nobody's Fool,2018-11-02,MsFbMw9LO5M,2018-06-18T12:59:02Z,Nobody&#39;s Fool (2018) - Official Trailer - Paramount Pictures,3872182.0,1154.0,11857.0,923.0,False
tt8097306,Nobody's Fool,2018-11-02,MoCG5aWtlPU,2018-06-18T13:21:20Z,"NOBODY&#39;S FOOL Official Trailer (2018) Tyler Perry, Tiffany Haddish Comedy Movie HD",1335377.0,647.0,15516.0,433.0,False
tt8097306,Nobody's Fool,2018-11-02,WTxSbKLVnvQ,2018-06-18T14:11:17Z,Nobody&#39;s Fool Trailer #1 (2018) | Movieclips Trailers,2788504.0,853.0,35687.0,1258.0,False
tt2709692,The Grinch,2018-11-09,vjnqABgxfO0,2018-03-08T16:00:08Z,The Grinch - Official Trailer [HD],32172578.0,15391.0,134794.0,36622.0,True
tt2709692,The Grinch,2018-11-09,Bf6D-i8YpHg,2018-03-08T16:04:13Z,THE GRINCH Official Trailer (2018),16439245.0,4431.0,70469.0,8668.0,False
tt2709692,The Grinch,2018-11-09,_UOh0UX3alI,2018-09-18T19:25:05Z,The Grinch - Official Trailer #3 [HD],13071993.0,1631.0,41995.0,4044.0,True
tt4530422,Overlord,2018-11-09,USPd0vX2sdc,2018-07-18T12:59:34Z,OVERLORD (2018)- Official Trailer - Paramount Pictures,14799537.0,11831.0,56692.0,5108.0,False
tt4530422,Overlord,2018-11-09,aNrQBHp6mxI,2018-10-05T13:04:59Z,Overlord (2018)- Final Trailer - Paramount Pictures,2078161.0,593.0,4209.0,333.0,False
tt5177088,The Girl in the Spider's Web,2018-11-09,XKMSP9OKspQ,2018-06-07T13:00:08Z,THE GIRL IN THE SPIDER&#39;S WEB - Official Trailer (HD),7229070.0,3971.0,39051.0,4982.0,False
tt5177088,The Girl in the Spider's Web,2018-11-09,4JshbIplBkc,2018-06-07T15:42:37Z,THE GIRL IN THE SPIDERS WEB Official Trailer (2018),1985488.0,1443.0,13176.0,1591.0,False
tt5177088,The Girl in the Spider's Web,2018-11-09,jEINTQ2AP9k,2018-09-17T12:30:03Z,THE GIRL IN THE SPIDER&#39;S WEB - Official Trailer 2 (HD),1561639.0,997.0,9032.0,723.0,False
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,5sEaYB4rLFQ,2018-03-13T16:00:30Z,Fantastic Beasts: The Crimes of Grindelwald - Official Teaser Trailer,21412843.0,23484.0,291140.0,7657.0,False
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,vvFybpmyB9E,2018-07-21T17:56:04Z,Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer,13359975.0,10721.0,152797.0,2333.0,False
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018-11-16,8bYBOVWLNIs,2018-09-25T12:42:12Z,Fantastic Beasts: The Crimes of Grindelwald - Final Trailer,15578361.0,14969.0,172626.0,4001.0,False
tt4218572,Widows,2018-11-16,wYUFlgR4YwQ,2018-06-04T13:25:00Z,Widows Trailer #1 (2018) | Movieclips Trailers,1068888.0,1250.0,16953.0,544.0,False
tt4218572,Widows,2018-11-16,AfDhMygtQQY,2018-06-04T13:55:12Z,"Widows Official Trailer #1 (2018) Liam Neeson, Michelle Rodriguez Crime Drama Movie HD",1473160.0,901.0,11581.0,500.0,False
tt4218572,Widows,2018-11-16,nN2yBBSRC78,2018-08-15T13:00:13Z,Widows | Official Trailer [HD] | 20th Century FOX,10162602.0,2679.0,28132.0,1700.0,False
tt6966692,Green Book,2018-11-16,QkZxoko_HC0,2018-08-14T14:00:05Z,Green Book - Official Trailer [HD],11935241.0,4397.0,51531.0,2671.0,False
tt6966692,Green Book,2018-11-16,uC-_Gon2p9M,2018-08-14T14:03:41Z,GREEN BOOK Trailer (2018),4806793.0,2422.0,28821.0,996.0,False
tt7401588,Instant Family,2018-11-16,IUfZq3DUd3Y,2018-09-05T18:59:17Z,Instant Family (2018) - Official Trailer - Paramount Pictures,16799786.0,2411.0,52810.0,1602.0,False
tt7401588,Instant Family,2018-11-16,Yv_dJq-8k1A,2018-09-05T20:05:31Z,INSTANT FAMILY Trailer (2018) Isabela Moner Comedy Movie HD,1926355.0,617.0,35618.0,322.0,False
tt7401588,Instant Family,2018-11-16,vUgCSuEWhnc,2018-09-05T20:17:47Z,Instant Family Trailer #1 (2018) | Movieclips Trailers,3217400.0,794.0,36407.0,838.0,False
tt4532826,Robin Hood,2018-11-21,tJfDBSWYqU8,2018-05-03T12:55:03Z,"Robin Hood (2018 Movie) Teaser Trailer – Taron Egerton, Jamie Foxx, Jamie Dornan",12339773.0,10443.0,40289.0,15111.0,False
tt4532826,Robin Hood,2018-11-21,zwPn9ZnbCo0,2018-07-17T15:45:37Z,"Robin Hood (2018 Movie) Official Trailer – Taron Egerton, Jamie Foxx, Jamie Dornan",15380756.0,5505.0,56335.0,4774.0,False
tt4532826,Robin Hood,2018-11-21,ne7eStct3Fc,2018-10-03T14:30:19Z,"Robin Hood (2018 Movie) Official Trailer - Taron Egerton, Jamie Foxx, Jamie Dornan",3041349.0,331.0,1998.0,430.0,False
tt5848272,Ralph Breaks the Internet,2018-11-21,DIBw9dSVKdU,2018-02-28T13:43:42Z,Ralph Breaks The Internet: Wreck-It Ralph 2 Official Teaser Trailer,29294879.0,51152.0,325515.0,17342.0,False
tt5848272,Ralph Breaks the Internet,2018-11-21,_BcYBFC6zfY,2018-06-04T16:00:03Z,Ralph Breaks the Internet: Wreck-It Ralph 2 Official Trailer,19236342.0,37878.0,239419.0,15031.0,False
tt5848272,Ralph Breaks the Internet,2018-11-21,T73h5bmD8Dc,2018-09-20T12:30:00Z,Ralph Breaks the Internet | Official Trailer 2,8574315.0,14431.0,87828.0,5005.0,False
tt6343314,Creed II,2018-11-21,cPNVNqn4T9I,2018-06-20T12:45:12Z,CREED II | Official Trailer | MGM,19630569.0,9088.0,129586.0,4873.0,False
tt6343314,Creed II,2018-11-21,u22BXhMu4tI,2018-09-26T16:05:00Z,CREED II | Official Trailer 2 | MGM,18574921.0,10194.0,151232.0,4654.0,False
tt6343314,Creed II,2018-11-21,ovFpFtZ2Tvk,2018-09-26T16:08:34Z,CREED 2 Trailer 2 (2018),4428695.0,2827.0,41251.0,783.0,False
tt5083738,The Favourite,2018-11-23,SojHxpqswV8,2018-07-09T11:59:58Z,THE FAVOURITE | Teaser Trailer | FOX Searchlight,3293838.0,539.0,8123.0,392.0,False
tt5083738,The Favourite,2018-11-23,SYb-wkehT1g,2018-09-04T13:01:53Z,THE FAVOURITE | Official Trailer | FOX Searchlight,10303173.0,2086.0,36925.0,1394.0,False
tt5734576,The Possession of Hannah Grace,2018-11-30,RHAgri92JP8,2018-10-15T15:00:06Z,THE POSSESSION OF HANNAH GRACE - Official Trailer (HD),11390510.0,4032.0,54708.0,2226.0,False
tt5734576,The Possession of Hannah Grace,2018-11-30,P_lNDIJTrTQ,2018-10-15T15:13:58Z,THE POSSESSION OF HANNAH GRACE Official Trailer (2018) Horror Movie HD,1348745.0,611.0,7792.0,378.0,False
tt2328900,Mary Queen of Scots,2018-12-07,wnqjSgMU36U,2018-07-12T15:00:10Z,MARY QUEEN OF SCOTS - Official Trailer [HD] - In Theaters December,6710797.0,4115.0,21645.0,1573.0,False
tt2328900,Mary Queen of Scots,2018-12-07,T5l8cvuo7IA,2018-07-12T15:38:24Z,Mary Queen of Scots Trailer #1 (2018) | Movieclips Trailers,4290914.0,6289.0,43279.0,2447.0,False
tt2328900,Mary Queen of Scots,2018-12-07,riSROsdT-f0,2018-10-04T07:00:05Z,Mary Queen of Scots - Int&#39;l Trailer 1 (Universal Pictures) HD - In Cinemas January 18,3058353.0,487.0,2927.0,222.0,False
tt1571234,Mortal Engines,2018-12-14,IRsFc2gguEg,2018-06-05T15:00:23Z,Mortal Engines - Official Trailer (HD),25620667.0,12335.0,119485.0,10325.0,False
tt1571234,Mortal Engines,2018-12-14,cuL5yXsOAIA,2018-10-05T16:53:30Z,Mortal Engines - Official Trailer 2 (HD),7430883.0,1998.0,17383.0,1853.0,False
tt4633694,Spider-Man: Into the Spider-Verse,2018-12-14,ii3n7hYQOl4,2017-12-09T18:38:08Z,SPIDER-MAN: INTO THE SPIDER-VERSE - Official Teaser Trailer,16181824.0,35087.0,252079.0,17953.0,False
tt4633694,Spider-Man: Into the Spider-Verse,2018-12-14,g4Hbz2jLxvQ,2018-06-06T13:00:04Z,SPIDER-MAN: INTO THE SPIDER-VERSE - Official Trailer (HD),37113467.0,45270.0,540717.0,26215.0,False
tt4633694,Spider-Man: Into the Spider-Verse,2018-12-14,tg52up16eq0,2018-10-02T13:00:34Z,SPIDER-MAN: INTO THE SPIDER-VERSE - Official Trailer #2 (HD),32458675.0,40471.0,431390.0,21153.0,False
tt7959026,The Mule,2018-12-14,N_QksSzK7sI,2018-10-04T16:01:03Z,THE MULE - Official Trailer,15508384.0,6524.0,83777.0,1860.0,False
tt7959026,The Mule,2018-12-14,ib-Fhj2BEd4,2018-10-04T16:46:23Z,The Mule Trailer #1 (2018) | Movieclips Trailers,2734927.0,1997.0,17326.0,581.0,False
tt5028340,Mary Poppins Returns,2018-12-19,PzcaR1N0pTI,2018-03-05T01:22:06Z,Mary Poppins Returns Official Teaser Trailer,8771813.0,12991.0,95444.0,6477.0,False
tt5028340,Mary Poppins Returns,2018-12-19,-3jsfXDZLIY,2018-09-17T12:48:27Z,Mary Poppins Returns | Official Trailer,16553599.0,19573.0,183795.0,9655.0,False
tt5028340,Mary Poppins Returns,2018-12-19,gZgUW88D15w,2018-09-17T12:51:31Z,MARY POPPINS RETURNS | 2018 Latest Trailer - Emily Blunt &amp; Lin-Manuel Miranda | Official Disney UK,1927108.0,793.0,9664.0,953.0,False
tt1477834,Aquaman,2018-12-21,WDkg3h8PCVU,2018-07-21T19:24:00Z,Aquaman - Official Trailer 1 - Now Playing In Theaters,61620979.0,92259.0,654374.0,38110.0,False
tt1477834,Aquaman,2018-12-21,2wcj6SrX4zw,2018-11-19T16:58:43Z,AQUAMAN - Final Trailer - Now Playing In Theaters,15159095.0,23955.0,202577.0,6915.0,False
tt2126357,Second Act,2018-12-21,xtXXjpSnoJ0,2018-07-19T13:30:00Z,Second Act Trailer #1 (2018) | Movieclips Trailers,3987974.0,993.0,18901.0,1144.0,False
tt2126357,Second Act,2018-12-21,YsVo5necW6Q,2018-07-19T13:30:03Z,"Second Act | Official Trailer [HD] | Own It Now On Digital HD, Blu-Ray &amp; DVD",6117811.0,562.0,13073.0,1538.0,False
tt2126357,Second Act,2018-12-21,uPzrK5yLIoM,2018-07-19T13:34:42Z,"SECOND ACT Official Trailer (2018) Jennifer Lopez, Vanessa Hudgens Movie HD",1707795.0,375.0,12551.0,430.0,False
tt3289724,Welcome to Marwen,2018-12-21,W6dy7xQ8NeE,2018-06-20T14:59:10Z,Welcome to Marwen - Official Trailer,4996532.0,8481.0,70707.0,4304.0,False
tt3289724,Welcome to Marwen,2018-12-21,rBiyoc4E3mM,2018-07-18T14:59:16Z,Welcome to Marwen - Official Trailer 2,7530716.0,2118.0,23786.0,1157.0,False
tt3289724,Welcome to Marwen,2018-12-21,qZGxWSuiiZk,2018-11-29T16:58:45Z,Welcome to Marwen - Official Trailer 3,5409491.0,318.0,2143.0,216.0,False
tt4701182,Bumblebee,2018-12-21,fAIX12F6958,2018-06-05T07:00:01Z,Bumblebee (2018) - Official Teaser Trailer - Paramount Pictures,27428137.0,47072.0,261304.0,18730.0,False
tt4701182,Bumblebee,2018-12-21,lcwmDAYt22k,2018-09-24T07:00:04Z,Bumblebee (2018) - New Official Trailer - Paramount Pictures,22176158.0,22903.0,174492.0,8642.0,False
tt4701182,Bumblebee,2018-12-21,Y0yASicx19g,2018-09-24T14:24:46Z,BUMBLEBEE Trailer #3 (NEW 2018) John Cena Transformers Movie HD,3242685.0,2.0,18039.0,1269.0,True
tt1255919,Holmes & Watson,2018-12-25,-AKU-T7_rDA,2018-09-28T20:30:02Z,Holmes &amp; Watson Trailer #1 (2018) | Movieclips Trailers,2922422.0,3140.0,28516.0,5544.0,False
tt1255919,Holmes & Watson,2018-12-25,brjkpRBpFnc,2018-09-28T21:45:33Z,HOLMES AND WATSON - Official Trailer (HD),10130782.0,8371.0,63477.0,16574.0,False
tt6266538,Vice,2018-12-25,jO3GsRQO0dM,2018-10-03T13:08:55Z,"VICE Official Trailer (2018) Christian Bale, Amy Adams Movie HD",3797960.0,4246.0,22960.0,930.0,False
tt6266538,Vice,2018-12-25,aSGFt6w0wok,2018-10-03T13:48:32Z,Vice Trailer #1 (2018) | Movieclips Trailers,3025976.0,1763.0,15955.0,650.0,False
tt5886046,Escape Room,2019-01-04,6dSKUoV0SNI,2018-10-19T14:00:04Z,ESCAPE ROOM - Official Trailer (HD),20829434.0,7230.0,114232.0,3049.0,False
tt5886046,Escape Room,2019-01-04,8W6yYBAUxv4,2018-10-19T14:41:43Z,Escape Room Trailer #1 (2019) | Movieclips Trailers,2457300.0,1501.0,16167.0,572.0,False
